,No answer,a few days or more,within a day,within a few hours,within an hour
27312,0,0,0,0,1
27313,0,1,0,0,0
27314,0,0,0,0,1
27315,0,0,0,0,1
27316,0,0,1,0,0
27317,0,1,0,0,0
27318,0,0,0,0,1
27319,0,0,0,0,1
27320,0,0,0,0,1
27321,0,0,1,0,0
27322,0,0,0,0,1
27323,0,0,1,0,0
27324,0,0,0,1,0
27325,1,0,0,0,0
27326,0,1,0,0,0
27327,0,0,1,0,0
27328,0,0,0,1,0
27329,1,0,0,0,0
27330,1,0,0,0,0
27331,1,0,0,0,0
27332,0,0,0,0,1
27333,0,0,1,0,0
27334,0,0,0,1,0
27335,0,0,0,1,0
27336,0,0,0,1,0
27337,0,0,0,0,1
27338,0,0,0,0,1
27339,1,0,0,0,0
27340,0,0,1,0,0
27341,0,0,0,0,1
27342,0,0,0,0,1
27343,0,0,0,1,0
27344,0,0,0,0,1
27345,1,0,0,0,0
27346,1,0,0,0,0
27347,1,0,0,0,0
27348,0,0,0,0,1
27349,0,0,0,1,0
27350,0,0,0,1,0
27351,0,1,0,0,0
27352,0,0,0,1,0
27353,0,0,0,0,1
27354,0,0,0,1,0
27355,1,0,0,0,0
27356,0,0,0,0,1
27357,0,0,0,1,0
27358,0,0,0,0,1
27359,1,0,0,0,0
27360,0,0,1,0,0
27361,1,0,0,0,0
27362,0,0,0,0,1
27363,1,0,0,0,0
27364,0,0,0,1,0
27365,1,0,0,0,0
27366,0,0,1,0,0
27367,1,0,0,0,0
27368,0,0,0,0,1
27369,0,0,0,0,1
27370,0,0,1,0,0
27371,0,1,0,0,0
27372,0,0,0,0,1
27373,0,0,0,0,1
27374,0,0,0,0,1
27375,0,0,0,0,1
27376,0,0,0,1,0
27377,0,0,1,0,0
27378,1,0,0,0,0
27379,1,0,0,0,0
27380,0,0,0,1,0
27381,1,0,0,0,0
27382,1,0,0,0,0
27383,0,0,0,0,1
27384,0,0,0,0,1
27385,1,0,0,0,0
27386,1,0,0,0,0
27387,1,0,0,0,0
27388,1,0,0,0,0
27389,1,0,0,0,0
27390,0,0,1,0,0
27391,0,0,1,0,0
27392,0,0,0,0,1
27393,1,0,0,0,0
27394,1,0,0,0,0
27395,1,0,0,0,0
27396,0,0,0,0,1
27397,1,0,0,0,0
27398,0,0,0,1,0
27399,0,0,0,0,1
27400,0,0,1,0,0
27401,0,0,1,0,0
27402,0,0,0,1,0
27403,0,0,0,1,0
27404,0,0,0,1,0
27405,0,0,0,0,1
27406,0,0,0,0,1
27407,0,0,0,0,1
27408,0,0,1,0,0
27409,1,0,0,0,0
27410,0,0,0,1,0
27411,0,0,0,1,0
27412,1,0,0,0,0
27413,0,0,0,0,1
27414,0,0,0,0,1
27415,1,0,0,0,0
27416,0,0,0,0,1
27417,1,0,0,0,0
27418,0,0,0,0,1
27419,0,0,0,0,1
27420,0,0,0,1,0
27421,0,0,0,0,1
27422,0,0,0,1,0
27423,0,0,1,0,0
27424,0,0,0,1,0
27425,0,0,0,0,1
27426,1,0,0,0,0
27427,0,0,0,0,1
27428,0,0,0,0,1
27429,0,0,0,0,1
27430,0,0,0,0,1
27431,0,0,0,0,1
27432,0,0,0,0,1
27433,0,0,0,0,1
27434,1,0,0,0,0
27435,0,0,0,1,0
27436,0,0,0,0,1
27437,0,0,0,1,0
27438,1,0,0,0,0
27439,0,0,0,0,1
27440,0,0,0,0,1
27441,0,0,0,0,1
27442,0,0,0,0,1
27443,0,0,0,1,0
27444,0,0,0,0,1
27445,0,0,0,0,1
27446,0,0,0,1,0
27447,0,0,0,0,1
27448,0,0,0,0,1
27449,0,0,0,0,1
27450,0,0,1,0,0
27451,0,0,0,0,1
27452,0,1,0,0,0
27453,0,0,0,0,1
27454,1,0,0,0,0
27455,0,0,0,0,1
27456,0,0,0,0,1
27457,1,0,0,0,0
27458,0,0,0,0,1
27459,0,0,0,0,1
27460,0,0,0,0,1
27461,0,0,0,0,1
27462,0,0,0,0,1
27463,1,0,0,0,0
27464,0,0,1,0,0
27465,0,0,0,0,1
27466,0,0,0,1,0
27467,0,0,1,0,0
27468,1,0,0,0,0
27469,0,0,1,0,0
27470,0,0,0,1,0
27471,0,0,0,0,1
27472,0,0,0,0,1
27473,0,0,0,1,0
27474,0,0,0,0,1
27475,0,0,0,0,1
27476,0,0,0,0,1
27477,0,0,0,0,1
27478,0,0,1,0,0
27479,1,0,0,0,0
27480,1,0,0,0,0
27481,0,0,0,0,1
27482,0,0,0,0,1
27483,0,0,0,0,1
27484,0,0,0,1,0
27485,0,0,0,0,1
27486,0,0,1,0,0
27487,0,0,0,0,1
27488,0,0,0,0,1
27489,0,0,0,0,1
27490,0,0,0,0,1
27491,0,0,1,0,0
27492,0,0,0,0,1
27493,0,0,0,1,0
27494,0,0,1,0,0
27495,0,0,0,0,1
27496,0,0,0,0,1
27497,1,0,0,0,0
27498,1,0,0,0,0
27499,0,0,0,0,1
27500,0,0,0,0,1
27501,0,0,1,0,0
27502,0,0,0,0,1
27503,0,0,0,0,1
27504,1,0,0,0,0
27505,0,0,1,0,0
27506,0,0,0,1,0
27507,0,0,0,0,1
27508,0,0,0,0,1
27509,0,0,1,0,0
27510,1,0,0,0,0
27511,1,0,0,0,0
27512,1,0,0,0,0
27513,1,0,0,0,0
27514,1,0,0,0,0
27515,0,0,0,1,0
27516,1,0,0,0,0
27517,1,0,0,0,0
27518,1,0,0,0,0
27519,1,0,0,0,0
27520,1,0,0,0,0
27521,1,0,0,0,0
27522,1,0,0,0,0
27523,0,0,1,0,0
27524,0,0,0,0,1
27525,0,0,1,0,0
27526,1,0,0,0,0
27527,1,0,0,0,0
27528,0,0,0,0,1
27529,0,0,0,0,1
27530,0,0,0,0,1
27531,0,0,0,0,1
27532,0,0,0,0,1
27533,0,0,0,0,1
27534,0,0,0,0,1
27535,1,0,0,0,0
27536,1,0,0,0,0
27537,0,0,1,0,0
27538,0,0,0,0,1
27539,0,0,0,0,1
27540,0,0,0,0,1
27541,0,0,0,1,0
27542,0,0,0,1,0
27543,0,0,1,0,0
27544,1,0,0,0,0
27545,0,0,1,0,0
27546,0,0,1,0,0
27547,1,0,0,0,0
27548,1,0,0,0,0
27549,1,0,0,0,0
27550,1,0,0,0,0
27551,1,0,0,0,0
27552,1,0,0,0,0
27553,1,0,0,0,0
27554,1,0,0,0,0
27555,0,0,1,0,0
27556,1,0,0,0,0
27557,1,0,0,0,0
27558,0,0,0,1,0
27559,0,0,1,0,0
27560,0,0,0,1,0
27561,0,0,0,0,1
27562,0,0,0,1,0
27563,0,0,0,0,1
27564,0,0,1,0,0
27565,0,0,0,0,1
27566,0,0,0,0,1
27567,0,0,0,1,0
27568,0,0,0,0,1
27569,0,0,0,0,1
27570,0,0,1,0,0
27571,0,0,0,0,1
27572,0,0,0,0,1
27573,0,0,0,0,1
27574,0,0,1,0,0
27575,0,0,0,0,1
27576,0,0,0,0,1
27577,0,0,0,1,0
27578,0,0,1,0,0
27579,0,0,0,0,1
27580,0,0,0,1,0
27581,0,0,0,0,1
27582,0,0,0,0,1
27583,0,0,0,0,1
27584,0,0,0,1,0
27585,0,0,0,0,1
27586,0,0,0,1,0
27587,0,0,1,0,0
27588,0,0,0,0,1
27589,1,0,0,0,0
27590,0,0,0,0,1
27591,0,0,0,0,1
27592,0,1,0,0,0
27593,0,0,0,1,0
27594,0,0,1,0,0
27595,0,0,0,1,0
27596,1,0,0,0,0
27597,1,0,0,0,0
27598,0,0,0,0,1
27599,0,0,0,0,1
27600,0,0,1,0,0
27601,0,0,1,0,0
27602,1,0,0,0,0
27603,1,0,0,0,0
27604,1,0,0,0,0
27605,0,0,1,0,0
27606,1,0,0,0,0
27607,1,0,0,0,0
27608,1,0,0,0,0
27609,0,0,1,0,0
27610,0,0,1,0,0
27611,1,0,0,0,0
27612,1,0,0,0,0
27613,1,0,0,0,0
27614,0,0,1,0,0
27615,1,0,0,0,0
27616,1,0,0,0,0
27617,0,0,1,0,0
27618,1,0,0,0,0
27619,0,0,0,0,1
27620,1,0,0,0,0
27621,0,0,0,0,1
27622,1,0,0,0,0
27623,1,0,0,0,0
27624,0,0,0,1,0
27625,0,0,1,0,0
27626,0,0,0,1,0
27627,0,0,0,0,1
27628,0,0,1,0,0
27629,0,0,0,1,0
27630,0,0,1,0,0
27631,0,0,0,1,0
27632,1,0,0,0,0
27633,1,0,0,0,0
27634,0,0,1,0,0
27635,1,0,0,0,0
27636,0,0,0,1,0
27637,0,0,0,0,1
27638,0,0,0,0,1
27639,0,0,1,0,0
27640,0,0,0,0,1
27641,0,0,0,1,0
27642,1,0,0,0,0
27643,0,0,0,0,1
27644,0,0,0,1,0
27645,1,0,0,0,0
27646,1,0,0,0,0
27647,1,0,0,0,0
27648,0,0,1,0,0
27649,0,0,0,1,0
27650,0,0,0,0,1
27651,0,0,0,1,0
27652,1,0,0,0,0
27653,0,0,0,1,0
27654,0,0,0,1,0
27655,0,0,1,0,0
27656,1,0,0,0,0
27657,0,0,0,1,0
27658,0,0,0,1,0
27659,1,0,0,0,0
27660,1,0,0,0,0
27661,1,0,0,0,0
27662,0,0,0,0,1
27663,1,0,0,0,0
27664,0,0,0,0,1
27665,0,0,1,0,0
27666,1,0,0,0,0
27667,1,0,0,0,0
27668,0,0,1,0,0
27669,0,0,1,0,0
27670,0,0,0,0,1
27671,0,0,0,1,0
27672,0,0,0,0,1
27673,0,1,0,0,0
27674,0,0,0,0,1
27675,0,0,1,0,0
27676,1,0,0,0,0
27677,0,1,0,0,0
27678,0,0,1,0,0
27679,1,0,0,0,0
27680,0,0,1,0,0
27681,0,0,0,0,1
27682,0,0,1,0,0
27683,0,0,1,0,0
27684,0,0,1,0,0
27685,0,0,1,0,0
27686,1,0,0,0,0
27687,0,0,0,0,1
27688,0,0,0,1,0
27689,1,0,0,0,0
27690,0,0,1,0,0
27691,0,0,0,1,0
27692,0,0,1,0,0
27693,0,0,0,1,0
27694,0,0,1,0,0
27695,0,0,0,0,1
27696,0,0,0,0,1
27697,1,0,0,0,0
27698,0,0,0,0,1
27699,0,0,1,0,0
27700,0,0,0,1,0
27701,0,0,0,0,1
27702,0,0,1,0,0
27703,0,0,0,0,1
27704,1,0,0,0,0
27705,1,0,0,0,0
27706,0,0,0,0,1
27707,0,0,1,0,0
27708,0,0,0,1,0
27709,0,0,1,0,0
27710,0,0,1,0,0
27711,0,0,1,0,0
27712,0,0,0,0,1
27713,0,0,1,0,0
27714,0,0,0,1,0
27715,0,0,1,0,0
27716,0,0,0,0,1
27717,0,0,1,0,0
27718,0,0,0,0,1
27719,0,0,0,0,1
27720,0,0,0,1,0
27721,1,0,0,0,0
27722,1,0,0,0,0
27723,0,1,0,0,0
27724,0,0,0,1,0
27725,0,0,0,1,0
27726,1,0,0,0,0
27727,1,0,0,0,0
27728,0,0,0,1,0
27729,0,0,1,0,0
27730,0,0,0,0,1
27731,0,0,0,0,1
27732,0,0,0,0,1
27733,1,0,0,0,0
27734,1,0,0,0,0
27735,0,0,0,0,1
27736,1,0,0,0,0
27737,0,0,0,0,1
27738,0,0,0,1,0
27739,0,0,0,1,0
27740,0,0,0,0,1
27741,0,0,0,0,1
27742,0,1,0,0,0
27743,0,0,0,1,0
27744,0,0,1,0,0
27745,1,0,0,0,0
27746,0,0,0,0,1
27747,0,0,0,0,1
27748,1,0,0,0,0
27749,0,0,1,0,0
27750,0,0,0,1,0
27751,0,0,1,0,0
27752,0,0,0,1,0
27753,1,0,0,0,0
27754,1,0,0,0,0
27755,0,0,0,1,0
27756,0,0,0,0,1
27757,0,0,1,0,0
27758,0,0,0,1,0
27759,0,0,0,0,1
27760,1,0,0,0,0
27761,0,0,0,0,1
27762,1,0,0,0,0
27763,0,0,0,0,1
27764,0,1,0,0,0
27765,1,0,0,0,0
27766,0,0,0,0,1
27767,0,0,0,1,0
27768,1,0,0,0,0
27769,0,0,1,0,0
27770,0,0,0,0,1
27771,0,0,1,0,0
27772,1,0,0,0,0
27773,1,0,0,0,0
27774,0,0,1,0,0
27775,0,0,0,1,0
27776,1,0,0,0,0
27777,0,0,0,1,0
27778,0,0,1,0,0
27779,0,0,0,1,0
27780,0,0,1,0,0
27781,0,0,0,0,1
27782,1,0,0,0,0
27783,0,0,0,1,0
27784,0,0,0,0,1
27785,0,0,1,0,0
27786,0,0,1,0,0
27787,0,0,1,0,0
27788,0,0,0,1,0
27789,1,0,0,0,0
27790,0,0,0,1,0
27791,1,0,0,0,0
27792,1,0,0,0,0
27793,1,0,0,0,0
27794,1,0,0,0,0
27795,1,0,0,0,0
27796,0,0,1,0,0
27797,1,0,0,0,0
27798,0,0,0,0,1
27799,0,1,0,0,0
27800,0,0,1,0,0
27801,1,0,0,0,0
27802,0,0,0,0,1
27803,0,0,0,0,1
27804,0,0,0,1,0
27805,0,0,0,0,1
27806,0,0,0,0,1
27807,1,0,0,0,0
27808,1,0,0,0,0
27809,0,0,0,1,0
27810,0,0,0,0,1
27811,0,0,0,0,1
27812,1,0,0,0,0
27813,0,0,0,0,1
27814,0,0,0,0,1
27815,1,0,0,0,0
27816,0,0,0,1,0
27817,0,1,0,0,0
27818,0,0,0,0,1
27819,0,1,0,0,0
27820,1,0,0,0,0
27821,0,0,0,1,0
27822,0,0,0,0,1
27823,0,0,0,1,0
27824,0,0,1,0,0
27825,0,0,1,0,0
27826,1,0,0,0,0
27827,0,0,1,0,0
27828,0,0,1,0,0
27829,1,0,0,0,0
27830,0,0,1,0,0
27831,0,0,1,0,0
27832,1,0,0,0,0
27833,1,0,0,0,0
27834,0,0,0,1,0
27835,0,0,0,0,1
27836,0,0,1,0,0
27837,0,0,0,1,0
27838,1,0,0,0,0
27839,0,0,0,0,1
27840,1,0,0,0,0
27841,0,0,0,1,0
27842,0,0,0,0,1
27843,0,0,0,0,1
27844,1,0,0,0,0
27845,1,0,0,0,0
27846,0,0,1,0,0
27847,1,0,0,0,0
27848,0,0,0,0,1
27849,0,0,0,1,0
27850,1,0,0,0,0
27851,1,0,0,0,0
27852,1,0,0,0,0
27853,0,0,1,0,0
27854,1,0,0,0,0
27855,0,0,0,0,1
27856,0,0,1,0,0
27857,0,0,0,1,0
27858,1,0,0,0,0
27859,1,0,0,0,0
27860,1,0,0,0,0
27861,0,0,0,1,0
27862,0,0,0,0,1
27863,0,0,0,1,0
27864,0,0,0,0,1
27865,1,0,0,0,0
27866,1,0,0,0,0
27867,0,0,0,1,0
27868,0,0,1,0,0
27869,1,0,0,0,0
27870,1,0,0,0,0
27871,0,0,0,0,1
27872,0,0,1,0,0
27873,0,0,0,0,1
27874,1,0,0,0,0
27875,1,0,0,0,0
27876,0,0,0,0,1
27877,1,0,0,0,0
27878,1,0,0,0,0
27879,0,0,0,0,1
27880,0,0,1,0,0
27881,1,0,0,0,0
27882,0,0,0,0,1
27883,0,0,0,0,1
27884,1,0,0,0,0
27885,0,0,1,0,0
27886,0,0,0,1,0
27887,0,0,1,0,0
27888,0,0,0,0,1
27889,0,0,0,0,1
27890,1,0,0,0,0
27891,0,0,0,0,1
27892,1,0,0,0,0
27893,0,0,0,0,1
27894,0,0,0,1,0
27895,1,0,0,0,0
27896,0,0,0,0,1
27897,1,0,0,0,0
27898,0,0,1,0,0
27899,0,0,0,1,0
27900,1,0,0,0,0
27901,0,0,0,0,1
27902,0,1,0,0,0
27903,0,0,0,0,1
27904,0,0,0,1,0
27905,0,0,0,0,1
27906,1,0,0,0,0
27907,1,0,0,0,0
27908,0,0,0,0,1
27909,1,0,0,0,0
27910,0,0,0,0,1
27911,0,0,0,1,0
27912,1,0,0,0,0
27913,0,0,0,0,1
27914,0,0,0,0,1
27915,0,0,0,0,1
27916,1,0,0,0,0
27917,0,0,0,0,1
27918,0,0,0,0,1
27919,1,0,0,0,0
27920,0,0,0,0,1
27921,0,0,0,0,1
27922,0,0,0,0,1
27923,0,0,1,0,0
27924,1,0,0,0,0
27925,0,0,0,0,1
27926,0,0,0,0,1
27927,0,0,0,0,1
27928,0,0,0,0,1
27929,0,0,0,1,0
27930,0,0,0,1,0
27931,0,0,0,0,1
27932,0,0,1,0,0
27933,1,0,0,0,0
27934,1,0,0,0,0
27935,0,0,0,1,0
27936,0,0,0,0,1
27937,0,0,0,1,0
27938,1,0,0,0,0
27939,0,0,0,0,1
27940,0,0,0,0,1
27941,0,1,0,0,0
27942,0,0,0,1,0
27943,0,0,0,0,1
27944,0,0,0,1,0
27945,0,0,0,0,1
27946,1,0,0,0,0
27947,0,0,0,1,0
27948,0,0,1,0,0
27949,0,0,0,0,1
27950,0,0,0,0,1
27951,0,0,0,0,1
27952,1,0,0,0,0
27953,0,0,1,0,0
27954,1,0,0,0,0
27955,0,0,0,0,1
27956,1,0,0,0,0
27957,0,0,0,0,1
27958,0,0,1,0,0
27959,0,0,1,0,0
27960,0,0,1,0,0
27961,0,0,1,0,0
27962,1,0,0,0,0
27963,0,0,0,0,1
27964,1,0,0,0,0
27965,0,0,1,0,0
27966,0,0,0,0,1
27967,0,0,0,1,0
27968,0,0,0,0,1
27969,0,0,0,0,1
27970,0,0,0,0,1
27971,1,0,0,0,0
27972,1,0,0,0,0
27973,1,0,0,0,0
27974,1,0,0,0,0
27975,0,0,0,1,0
27976,0,0,0,1,0
27977,0,0,1,0,0
27978,1,0,0,0,0
27979,1,0,0,0,0
27980,1,0,0,0,0
27981,0,0,0,0,1
27982,0,0,0,0,1
27983,1,0,0,0,0
27984,0,0,0,1,0
27985,0,0,0,0,1
27986,1,0,0,0,0
27987,0,0,0,0,1
27988,0,0,0,0,1
27989,0,0,1,0,0
27990,0,0,0,0,1
27991,0,0,0,0,1
27992,0,0,1,0,0
27993,1,0,0,0,0
27994,0,0,0,0,1
27995,1,0,0,0,0
27996,0,0,0,0,1
27997,0,0,1,0,0
27998,1,0,0,0,0
27999,0,0,1,0,0
28000,0,0,0,0,1
28001,1,0,0,0,0
28002,0,0,0,1,0
28003,0,0,0,0,1
28004,1,0,0,0,0
28005,0,0,1,0,0
28006,0,0,1,0,0
28007,1,0,0,0,0
28008,0,0,1,0,0
28009,0,0,0,1,0
28010,1,0,0,0,0
28011,1,0,0,0,0
28012,1,0,0,0,0
28013,0,0,1,0,0
28014,1,0,0,0,0
28015,0,0,0,1,0
28016,0,0,0,1,0
28017,1,0,0,0,0
28018,0,0,0,0,1
28019,0,0,0,0,1
28020,1,0,0,0,0
28021,1,0,0,0,0
28022,1,0,0,0,0
28023,0,0,0,0,1
28024,1,0,0,0,0
28025,0,0,1,0,0
28026,0,0,1,0,0
28027,1,0,0,0,0
28028,0,0,1,0,0
28029,0,0,0,0,1
28030,1,0,0,0,0
28031,1,0,0,0,0
28032,0,0,1,0,0
28033,1,0,0,0,0
28034,0,0,0,0,1
28035,0,0,0,0,1
28036,1,0,0,0,0
28037,0,0,1,0,0
28038,1,0,0,0,0
28039,0,0,0,1,0
28040,0,0,0,0,1
28041,1,0,0,0,0
28042,1,0,0,0,0
28043,0,0,0,0,1
28044,0,0,0,0,1
28045,0,0,1,0,0
28046,0,0,0,0,1
28047,1,0,0,0,0
28048,0,0,0,0,1
28049,1,0,0,0,0
28050,1,0,0,0,0
28051,0,0,0,1,0
28052,0,0,0,1,0
28053,0,0,0,0,1
28054,1,0,0,0,0
28055,0,0,0,0,1
28056,0,0,0,1,0
28057,1,0,0,0,0
28058,0,0,0,0,1
28059,0,1,0,0,0
28060,1,0,0,0,0
28061,1,0,0,0,0
28062,0,1,0,0,0
28063,0,0,1,0,0
28064,0,0,1,0,0
28065,1,0,0,0,0
28066,1,0,0,0,0
28067,0,0,1,0,0
28068,0,0,1,0,0
28069,0,0,1,0,0
28070,0,0,1,0,0
28071,1,0,0,0,0
28072,0,0,0,0,1
28073,0,0,0,0,1
28074,0,0,0,0,1
28075,0,0,1,0,0
28076,0,0,0,1,0
28077,0,0,0,0,1
28078,0,0,0,0,1
28079,1,0,0,0,0
28080,0,0,0,1,0
28081,0,0,0,1,0
28082,0,0,0,0,1
28083,0,0,1,0,0
28084,1,0,0,0,0
28085,1,0,0,0,0
28086,1,0,0,0,0
28087,0,0,0,1,0
28088,0,0,0,0,1
28089,1,0,0,0,0
28090,0,0,1,0,0
28091,0,0,1,0,0
28092,0,0,1,0,0
28093,0,0,0,0,1
28094,0,0,0,0,1
28095,1,0,0,0,0
28096,1,0,0,0,0
28097,0,0,1,0,0
28098,0,0,1,0,0
28099,1,0,0,0,0
28100,0,0,0,0,1
28101,0,0,0,1,0
28102,0,0,0,0,1
28103,0,0,1,0,0
28104,0,0,0,0,1
28105,0,0,1,0,0
28106,0,0,0,1,0
28107,1,0,0,0,0
28108,1,0,0,0,0
28109,0,0,0,1,0
28110,1,0,0,0,0
28111,0,0,0,1,0
28112,0,0,1,0,0
28113,1,0,0,0,0
28114,1,0,0,0,0
28115,0,0,1,0,0
28116,0,0,0,0,1
28117,1,0,0,0,0
28118,0,0,0,1,0
28119,0,1,0,0,0
28120,1,0,0,0,0
28121,0,0,0,1,0
28122,0,0,0,0,1
28123,0,0,0,0,1
28124,1,0,0,0,0
28125,1,0,0,0,0
28126,1,0,0,0,0
28127,1,0,0,0,0
28128,0,0,1,0,0
28129,0,0,0,1,0
28130,1,0,0,0,0
28131,0,0,0,1,0
28132,0,0,0,0,1
28133,1,0,0,0,0
28134,0,0,1,0,0
28135,0,0,1,0,0
28136,0,0,0,0,1
28137,0,0,1,0,0
28138,0,0,0,1,0
28139,0,0,0,1,0
28140,0,1,0,0,0
28141,1,0,0,0,0
28142,0,0,0,0,1
28143,0,0,0,1,0
28144,0,0,0,1,0
28145,1,0,0,0,0
28146,1,0,0,0,0
28147,0,0,1,0,0
28148,0,0,1,0,0
28149,0,0,0,0,1
28150,1,0,0,0,0
28151,0,0,0,0,1
28152,1,0,0,0,0
28153,0,0,0,1,0
28154,1,0,0,0,0
28155,0,0,0,0,1
28156,0,0,0,0,1
28157,0,0,0,0,1
28158,0,0,1,0,0
28159,0,0,0,1,0
28160,0,0,1,0,0
28161,1,0,0,0,0
28162,1,0,0,0,0
28163,1,0,0,0,0
28164,0,0,1,0,0
28165,0,0,0,0,1
28166,0,0,0,0,1
28167,1,0,0,0,0
28168,0,0,0,1,0
28169,1,0,0,0,0
28170,1,0,0,0,0
28171,1,0,0,0,0
28172,0,0,0,0,1
28173,1,0,0,0,0
28174,0,0,0,0,1
28175,0,0,0,1,0
28176,1,0,0,0,0
28177,1,0,0,0,0
28178,0,0,0,1,0
28179,0,0,1,0,0
28180,0,0,0,0,1
28181,0,0,0,0,1
28182,0,0,0,0,1
28183,1,0,0,0,0
28184,0,0,0,1,0
28185,0,0,0,0,1
28186,0,0,1,0,0
28187,0,0,1,0,0
28188,1,0,0,0,0
28189,0,0,0,0,1
28190,1,0,0,0,0
28191,0,0,0,0,1
28192,0,0,0,0,1
28193,1,0,0,0,0
28194,1,0,0,0,0
28195,0,0,0,0,1
28196,0,0,0,0,1
28197,0,0,0,0,1
28198,0,0,1,0,0
28199,0,0,0,1,0
28200,0,0,0,0,1
28201,0,0,0,1,0
28202,0,0,0,1,0
28203,1,0,0,0,0
28204,0,0,0,0,1
28205,0,0,0,0,1
28206,1,0,0,0,0
28207,1,0,0,0,0
28208,0,0,0,1,0
28209,1,0,0,0,0
28210,0,0,0,1,0
28211,0,0,0,1,0
28212,0,0,1,0,0
28213,0,0,1,0,0
28214,0,0,0,1,0
28215,1,0,0,0,0
28216,0,0,0,0,1
28217,0,0,1,0,0
28218,0,0,0,1,0
28219,1,0,0,0,0
28220,1,0,0,0,0
28221,1,0,0,0,0
28222,1,0,0,0,0
28223,0,0,0,0,1
28224,1,0,0,0,0
28225,0,0,0,0,1
28226,0,0,0,1,0
28227,0,0,1,0,0
28228,0,0,0,1,0
28229,0,0,0,1,0
28230,0,0,0,0,1
28231,0,0,0,1,0
28232,0,0,1,0,0
28233,0,0,0,0,1
28234,1,0,0,0,0
28235,1,0,0,0,0
28236,0,0,0,1,0
28237,1,0,0,0,0
28238,1,0,0,0,0
28239,0,0,0,0,1
28240,1,0,0,0,0
28241,0,0,1,0,0
28242,0,0,0,1,0
28243,0,0,0,0,1
28244,0,0,1,0,0
28245,1,0,0,0,0
28246,0,0,0,0,1
28247,1,0,0,0,0
28248,0,0,0,0,1
28249,0,0,0,0,1
28250,0,0,0,1,0
28251,0,0,1,0,0
28252,0,0,1,0,0
28253,0,0,0,1,0
28254,0,0,0,0,1
28255,0,0,0,1,0
28256,0,0,0,0,1
28257,1,0,0,0,0
28258,0,0,0,0,1
28259,0,0,1,0,0
28260,0,0,1,0,0
28261,0,0,0,0,1
28262,0,0,1,0,0
28263,1,0,0,0,0
28264,0,0,0,0,1
28265,1,0,0,0,0
28266,0,0,0,1,0
28267,0,0,0,0,1
28268,1,0,0,0,0
28269,0,0,0,1,0
28270,0,0,0,0,1
28271,0,0,0,0,1
28272,0,0,0,0,1
28273,1,0,0,0,0
28274,0,0,0,1,0
28275,1,0,0,0,0
28276,0,0,0,0,1
28277,0,0,0,1,0
28278,0,0,0,1,0
28279,1,0,0,0,0
28280,0,0,1,0,0
28281,0,0,0,1,0
28282,0,0,0,0,1
28283,0,0,1,0,0
28284,0,0,1,0,0
28285,0,1,0,0,0
28286,1,0,0,0,0
28287,0,0,0,0,1
28288,0,0,0,0,1
28289,0,0,0,1,0
28290,1,0,0,0,0
28291,1,0,0,0,0
28292,0,0,1,0,0
28293,0,0,1,0,0
28294,0,0,0,0,1
28295,0,0,0,0,1
28296,0,0,0,0,1
28297,1,0,0,0,0
28298,1,0,0,0,0
28299,0,0,1,0,0
28300,1,0,0,0,0
28301,1,0,0,0,0
28302,1,0,0,0,0
28303,1,0,0,0,0
28304,0,0,0,0,1
28305,0,0,0,1,0
28306,1,0,0,0,0
28307,0,0,0,0,1
28308,0,0,0,0,1
28309,0,0,1,0,0
28310,1,0,0,0,0
28311,0,0,0,0,1
28312,1,0,0,0,0
28313,1,0,0,0,0
28314,0,0,1,0,0
28315,0,0,1,0,0
28316,0,0,0,0,1
28317,0,0,1,0,0
28318,0,0,0,0,1
28319,0,0,1,0,0
28320,1,0,0,0,0
28321,0,0,0,1,0
28322,1,0,0,0,0
28323,1,0,0,0,0
28324,0,0,0,0,1
28325,1,0,0,0,0
28326,1,0,0,0,0
28327,0,0,0,0,1
28328,1,0,0,0,0
28329,1,0,0,0,0
28330,1,0,0,0,0
28331,0,0,0,0,1
28332,0,0,1,0,0
28333,0,0,0,0,1
28334,1,0,0,0,0
28335,1,0,0,0,0
28336,0,0,0,1,0
28337,0,0,1,0,0
28338,0,0,0,0,1
28339,1,0,0,0,0
28340,1,0,0,0,0
28341,0,0,1,0,0
28342,1,0,0,0,0
28343,0,0,0,0,1
28344,0,0,0,0,1
28345,0,0,0,0,1
28346,1,0,0,0,0
28347,0,0,0,0,1
28348,0,0,0,0,1
28349,1,0,0,0,0
28350,1,0,0,0,0
28351,1,0,0,0,0
28352,0,0,1,0,0
28353,0,0,0,1,0
28354,0,0,0,1,0
28355,0,0,1,0,0
28356,0,0,0,0,1
28357,1,0,0,0,0
28358,0,0,0,0,1
28359,0,0,1,0,0
28360,0,0,0,1,0
28361,0,0,0,1,0
28362,1,0,0,0,0
28363,0,0,1,0,0
28364,1,0,0,0,0
28365,1,0,0,0,0
28366,1,0,0,0,0
28367,1,0,0,0,0
28368,1,0,0,0,0
28369,0,0,1,0,0
28370,0,0,0,0,1
28371,0,0,0,1,0
28372,0,0,0,0,1
28373,0,0,1,0,0
28374,0,0,1,0,0
28375,0,0,0,0,1
28376,0,0,0,1,0
28377,0,0,1,0,0
28378,1,0,0,0,0
28379,1,0,0,0,0
28380,0,0,0,0,1
28381,1,0,0,0,0
28382,0,0,0,1,0
28383,0,0,1,0,0
28384,0,0,0,0,1
28385,0,0,0,1,0
